"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00280683303962254
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00273262687620675
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00577377623008501
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00277885658134182
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00168463611859842
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00713728829868539
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00389658788265102
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0032404932030655
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00440767513519289
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0113333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0123333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00214114422747516
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00203698045424665
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00276276674512926
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00158124062968515
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00127377717391304
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00279982720124289
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00225377507324769
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00204619052702753
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00425947968163669
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0011304990651197
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00112233445566779
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00168350168350168
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00228537360890298
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00191693657266276
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00317741643286879
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00556182624200486
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00462762158169974
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00672308498937681
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.0014171349012978
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00117102113042573
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00206456456456455
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0016958221518347
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0012873836403248
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0024670634281948
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00637555641798575
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00470013443889399
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00122852135170109
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00112917795844625
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00178122773465331
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00540841095578577
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00508116577403456
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00744820548260762
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00521720613287907
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00441276306856755
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00800982804803336
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00131380734449152
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00127772765919753
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0029667251122265
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00233770068109829
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00172762748791876
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00420344290267807
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00637006420261277
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00412279235612014
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00238575513825357
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00196905856588502
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00360524272562371
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00306203689897284
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00208523652540015
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00494496044031648
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00813217494086135
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00662361318099024
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0113333333333333
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00124857744045718
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00119558369775644
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00159095896423087
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00296008119079842
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00296008119079842
