"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0103876225109694,-0.00371592980894552,0.00657331594679556,-0.00343584905233712,0.197308281612975,0.284861354369163,0.336810482303456,FALSE,6.44469128907824,6.83946319670379,0.895881917377081,0.895881917377081
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0148723254035279,-0.00451578302603931,0.00994634407158142,-0.00441016585855553,0.197308281612975,0.284861354369163,0.336810482303456,FALSE,11.2729153513361,11.9634418790054,1.56705737581248,1.56705737581248
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0125601014491954,-0.00463459998966736,0.00820727760149077,-0.00400582125562546,1.00092434158321,0.284861354369163,0.236089574708157,FALSE,6.60761347010699,7.10763512381874,1.11121807545311,1.11121807545311
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0108312426815069,-0.00447263850141717,0.00690697089513744,-0.00356515714924238,1.00092434158321,0.284861354369163,0.236089574708157,FALSE,5.58309206392418,6.00558453253754,0.938921873444714,0.938921873444714
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0158560007424733,-0.00483231007851809,0.0106861845166255,-0.00454374999762211,1.00092434158321,0.284861354369163,0.236089574708157,FALSE,9.00979301460404,9.69159615323255,1.51519832375381,1.51519832375381
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0130006114482472,-0.00391411603923997,0.00652848766322669,-0.00367726356541311,0.197308281612975,0.445584566363209,0.373586609219252,FALSE,9.55597297452628,10.9021469994198,1.1494415899248,1.1494415899248
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0116191908377742,-0.00358938762496896,0.00564375713552477,-0.00328170554961807,0.197308281612975,0.445584566363209,0.373586609219252,FALSE,8.03044851316598,9.16171805792993,0.965943659676411,0.965943659676411
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0154339836501172,-0.00427415620297862,0.00808694035745607,-0.00411583551204949,0.197308281612975,0.445584566363209,0.373586609219252,FALSE,12.1828387729525,13.8990660110718,1.46541452202823,1.46541452202823
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0183394254520542,-0.00451067884788986,0.00583859114892929,-0.00316391697222079,1.3223707655713,0.767030990351301,0.259962133549137,FALSE,7.62480750370155,8.37842212259382,1.15981474938531,1.15981474938531
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0166768788643511,-0.00442065224022353,0.00506652146935732,-0.00282610953088728,1.3223707655713,0.767030990351301,0.259962133549137,FALSE,7.02267552703018,7.71677710773732,1.0682240374518,1.0682240374518
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0231455558560241,-0.00465196911196168,0.00807050909241419,-0.00369408137393118,1.3223707655713,0.767030990351301,0.259962133549137,FALSE,8.94819262202751,9.83260691961472,1.36111577614649,1.36111577614649
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0143226836908698,-0.00464475801803557,0.00737520854172514,-0.00343460545885985,1.48309397756534,0.445584566363209,0.223457474911005,FALSE,6.30081258697843,7.20109199324953,1.06635053585773,1.06635053585773
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0126202420207355,-0.00456647549356266,0.00628488014660738,-0.0030896489427439,1.48309397756534,0.445584566363209,0.223457474911005,FALSE,5.7454727320628,6.56640347846494,0.972364729472012,0.972364729472012
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0171754568887763,-0.00478676975513136,0.00920226651209492,-0.00406038847245037,1.48309397756534,0.445584566363209,0.223457474911005,FALSE,7.72219316117583,8.82556377858186,1.3069052128982,1.3069052128982
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0128795758501317,-0.00383069233273447,0.00475081887905434,-0.00332729290346268,0.358031493607021,0.606307778357255,0.362116323073577,FALSE,8.07345056377826,8.74842595369833,1.06203825782077,1.06203825782077
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0118359697477449,-0.00353279845619481,0.00418167707330092,-0.00290115253403522,0.358031493607021,0.606307778357255,0.362116323073577,FALSE,6.95292087433345,7.53421513521516,0.914635930920601,0.914635930920601
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.014920557804778,-0.00421976718671669,0.00586389032672112,-0.0038838686341788,0.358031493607021,0.606307778357255,0.362116323073577,FALSE,10.2873144045918,11.1473783879675,1.35326541998348,1.35326541998348
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.01318300922708,-0.00419230594482313,0.00664530428076879,-0.003643127025538,0.518754705601067,0.445584566363209,0.312165736276228,FALSE,7.90127053380843,8.84506084002485,1.09834538787641,1.09834538787641
